block,sl_cur,norm_vRIX_t_L,norm_vX_m_c,norm_Fwm_bm,norm_residual,blockErr,coherence
204,1632,298.0561005767562,274.1531607468307,306.97989513767277,21.900337901506404,479.62480020015795,0.9971823358926857
205,1640,153.39060745170607,196.68578367641496,154.12457737689851,18.503174526036513,342.3674675409666,0.9928606980000441
206,1648,123.60359108916407,89.78834654959358,119.56603788954747,21.056665854756666,443.3831769188753,0.9855251427443023
207,1656,61.25459401845773,40.683688548286966,58.60600785460212,18.02624064687273,324.94535185896655,0.767295652673216
208,1664,145.98577685608956,87.2821197137185,146.7875384100537,20.195435819119567,407.8556279241776,0.7394428971317584
209,1672,150.05391038983842,118.72989745115048,141.77537564862368,20.01385448174715,400.55437121655046,0.9578123308992372
210,1680,86.86740772871873,118.91527912508975,85.94432292504035,18.24170350756119,332.75974685777027,0.9751862284739825
211,1688,132.4637648396748,130.96186671053164,130.63011722188446,18.133905353086604,328.838523354703,0.9443071392987397
212,1696,248.36367899660235,220.50920122507443,248.16716729509633,18.03791997088365,325.3665568760032,0.9923185886508918
213,1704,337.4063454692588,319.5105247440551,342.59844224554115,19.498068011506763,380.1746561813433,0.9972586030855434
214,1712,382.0912279533665,356.1657754130001,370.95164396304114,22.511713908286115,506.7772630885225,0.9950011023596962
215,1720,301.47533758839467,310.27845603822703,301.2181825970702,18.22158372836903,332.026113569963,0.9988875020835433
216,1728,171.0921108536638,209.04418580653203,168.39207831098778,18.251229988804806,333.10739610424787,0.9883174216469941
217,1736,185.154781149018,102.70914019877297,178.85195993490203,19.715931487354435,388.7179544140541,0.9962790868462286
218,1744,62.42793794900751,54.37744260143727,58.64695291554306,18.323780017639468,335.76091413484346,0.5152812600286665
219,1752,114.48147944918078,96.42413062537842,110.9387033069478,20.381140986798734,415.39090792376726,0.9742024095471303
220,1760,161.8263768822974,146.5848355294453,166.64964647576264,19.875009058785164,395.01598508679234,0.9896824555671424
221,1768,174.56348284282493,177.2154246621042,174.86762217178307,18.472500744550945,341.23328375743523,0.9955836336310919
222,1776,174.11937427848096,176.2938167969328,178.09345844863358,19.79892636420912,391.99748517537495,0.9967236223276825
223,1784,130.2056819098479,146.42918836068102,124.32029060857555,19.186683037534298,368.12880598280634,0.9912267880689812
